Lanskod;Lan;aldersgrupp;Vaccinationsvecka;Vaccinationsstatus;Befolkning;Antal;Andel;;;;
04;Södermanlands lan;18-29;2021-19;Minst 2 doser;38874;580;1%;;;;
04;Södermanlands lan;18-29;2021-20;Minst 2 doser;38874;849;2%;;;;
04;Södermanlands lan;18-29;2021-21;Minst 2 doser;38874;1225;3%;;;;
04;Södermanlands lan;18-29;2021-22;Minst 2 doser;38874;1781;5%;;;;
04;Södermanlands lan;18-29;2021-23;Minst 2 doser;38874;2267;6%;;;;
04;Södermanlands lan;18-29;2021-24;Minst 2 doser;38874;2572;7%;;;;
04;Södermanlands lan;18-29;2021-25;Minst 2 doser;38874;2961;8%;;;;
04;Södermanlands lan;18-29;2021-26;Minst 2 doser;38874;3159;8%;;;;
04;Södermanlands lan;18-29;2021-27;Minst 2 doser;38874;3379;9%;;;;
04;Södermanlands lan;18-29;2021-28;Minst 2 doser;38874;3646;9%;;;;
04;Södermanlands lan;18-29;2021-29;Minst 2 doser;38874;4018;10%;;;;
04;Södermanlands lan;18-29;2021-30;Minst 2 doser;38874;4377;11%;;;;
04;Södermanlands lan;18-29;2021-31;Minst 2 doser;38874;4995;13%;;;;
04;Södermanlands lan;18-29;2021-32;Minst 2 doser;38874;6798;17%;;;;
04;Södermanlands lan;18-29;2021-33;Minst 2 doser;38874;10417;27%;;;;
04;Södermanlands lan;18-29;2021-34;Minst 2 doser;38874;14948;38%;;;;
04;Södermanlands lan;18-29;2021-35;Minst 2 doser;38874;17788;46%;;;;
04;Södermanlands lan;18-29;2021-36;Minst 2 doser;38874;19718;51%;;;;
04;Södermanlands lan;18-29;2021-37;Minst 2 doser;38874;21550;55%;;;;
04;Södermanlands lan;18-29;2021-38;Minst 2 doser;38874;22875;59%;;;;
04;Södermanlands lan;18-29;2021-39;Minst 2 doser;38874;23530;61%;;;;
04;Södermanlands lan;18-29;2021-40;Minst 2 doser;38874;23895;61%;;;;
04;Södermanlands lan;18-29;2021-41;Minst 2 doser;38874;24297;63%;;;;
04;Södermanlands lan;18-29;2021-42;Minst 2 doser;38874;24663;63%;;;;
04;Södermanlands lan;18-29;2021-43;Minst 2 doser;38874;24967;64%;;;;
04;Södermanlands lan;18-29;2021-44;Minst 2 doser;38874;25168;65%;;;;
04;Södermanlands lan;18-29;2021-45;Minst 2 doser;38874;25404;65%;;;;
04;Södermanlands lan;18-29;2021-46;Minst 2 doser;38874;25650;66%;;;;
04;Södermanlands lan;18-29;2021-47;Minst 2 doser;38874;25890;67%;;;;
04;Södermanlands lan;18-29;2021-48;Minst 2 doser;38874;26208;67%;;;;
04;Södermanlands lan;18-29;2021-49;Minst 2 doser;38874;26516;68%;;;;
04;Södermanlands lan;18-29;2021-50;Minst 2 doser;38874;26937;69%;;;;
04;Södermanlands lan;18-29;2021-51;Minst 2 doser;38874;27240;70%;;;;
04;Södermanlands lan;18-29;2021-52;Minst 2 doser;38874;27380;70%;;;;
04;Södermanlands lan;18-29;2022-01;Minst 2 doser;38874;27687;71%;;;;
04;Södermanlands lan;18-29;2022-02;Minst 2 doser;38874;28025;72%;;;;
04;Södermanlands lan;18-29;2022-03;Minst 2 doser;38874;28268;73%;;;;
04;Södermanlands lan;18-29;2022-04;Minst 2 doser;38874;28506;73%;;;;
04;Södermanlands lan;18-29;2022-05;Minst 2 doser;38874;28692;74%;;;;
04;Södermanlands lan;18-29;2022-06;Minst 2 doser;38874;28816;74%;;;;
04;Södermanlands lan;18-29;2022-07;Minst 2 doser;38874;28934;74%;;;;
04;Södermanlands lan;18-29;2022-08;Minst 2 doser;38874;29009;75%;;;;
04;Södermanlands lan;18-29;2022-09;Minst 2 doser;38874;29066;75%;;;;
04;Södermanlands lan;18-29;2022-10;Minst 2 doser;38874;29119;75%;;;;
04;Södermanlands lan;18-29;2022-11;Minst 2 doser;38874;29170;75%;;;;
04;Södermanlands lan;18-29;2022-12;Minst 2 doser;38874;29203;75%;;;;
04;Södermanlands lan;18-29;2022-13;Minst 2 doser;38874;29236;75%;;;;
04;Södermanlands lan;18-29;2022-14;Minst 2 doser;38874;29242;75%;;;;
04;Södermanlands lan;18-29;2020-52;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2020-53;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-01;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-02;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-03;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-04;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-05;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-06;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-07;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-08;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-09;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-10;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-11;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-12;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-13;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-14;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-15;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-16;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-17;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-18;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-19;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-20;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-21;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-22;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-23;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-24;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-25;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-26;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-27;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-28;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-29;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-30;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-31;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-32;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-33;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-34;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-35;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-36;Minst 3 doser;38874;0;0%;;;;
04;Södermanlands lan;18-29;2021-37;Minst 3 doser;38874;7;0%;;;;
04;Södermanlands lan;18-29;2021-38;Minst 3 doser;38874;7;0%;;;;
04;Södermanlands lan;18-29;2021-39;Minst 3 doser;38874;7;0%;;;;
04;Södermanlands lan;18-29;2021-40;Minst 3 doser;38874;7;0%;;;;
04;Södermanlands lan;18-29;2021-41;Minst 3 doser;38874;12;0%;;;;
04;Södermanlands lan;18-29;2021-42;Minst 3 doser;38874;21;0%;;;;
04;Södermanlands lan;18-29;2021-43;Minst 3 doser;38874;21;0%;;;;
04;Södermanlands lan;18-29;2021-44;Minst 3 doser;38874;30;0%;;;;
04;Södermanlands lan;18-29;2021-45;Minst 3 doser;38874;63;0%;;;;
04;Södermanlands lan;18-29;2021-46;Minst 3 doser;38874;122;0%;;;;
04;Södermanlands lan;18-29;2021-47;Minst 3 doser;38874;182;0%;;;;
04;Södermanlands lan;18-29;2021-48;Minst 3 doser;38874;271;1%;;;;
04;Södermanlands lan;18-29;2021-49;Minst 3 doser;38874;665;2%;;;;
04;Södermanlands lan;18-29;2021-50;Minst 3 doser;38874;1024;3%;;;;
04;Södermanlands lan;18-29;2021-51;Minst 3 doser;38874;1197;3%;;;;
04;Södermanlands lan;18-29;2021-52;Minst 3 doser;38874;1256;3%;;;;
04;Södermanlands lan;18-29;2022-01;Minst 3 doser;38874;1497;4%;;;;
04;Södermanlands lan;18-29;2022-02;Minst 3 doser;38874;2179;6%;;;;
04;Södermanlands lan;18-29;2022-03;Minst 3 doser;38874;3125;8%;;;;
04;Södermanlands lan;18-29;2022-04;Minst 3 doser;38874;4903;13%;;;;
04;Södermanlands lan;18-29;2022-05;Minst 3 doser;38874;7047;18%;;;;
04;Södermanlands lan;18-29;2022-06;Minst 3 doser;38874;8828;23%;;;;
04;Södermanlands lan;18-29;2022-07;Minst 3 doser;38874;9954;26%;;;;
04;Södermanlands lan;18-29;2022-08;Minst 3 doser;38874;10648;27%;;;;
04;Södermanlands lan;18-29;2022-09;Minst 3 doser;38874;11051;28%;;;;
04;Södermanlands lan;18-29;2022-10;Minst 3 doser;38874;11345;29%;;;;
04;Södermanlands lan;18-29;2022-11;Minst 3 doser;38874;11728;30%;;;;
04;Södermanlands lan;18-29;2022-12;Minst 3 doser;38874;11909;31%;;;;
04;Södermanlands lan;18-29;2022-13;Minst 3 doser;38874;12076;31%;;;;
04;Södermanlands lan;18-29;2022-14;Minst 3 doser;38874;12114;31%;;;;
04;Södermanlands lan;30-39;2020-52;Minst 2 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2020-53;Minst 2 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-01;Minst 2 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-02;Minst 2 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-03;Minst 2 doser;37074;25;0%;;;;
04;Södermanlands lan;30-39;2021-04;Minst 2 doser;37074;91;0%;;;;
04;Södermanlands lan;30-39;2021-05;Minst 2 doser;37074;294;1%;;;;
04;Södermanlands lan;30-39;2021-06;Minst 2 doser;37074;546;1%;;;;
04;Södermanlands lan;30-39;2021-07;Minst 2 doser;37074;770;2%;;;;
04;Södermanlands lan;30-39;2021-08;Minst 2 doser;37074;802;2%;;;;
04;Södermanlands lan;30-39;2021-09;Minst 2 doser;37074;820;2%;;;;
04;Södermanlands lan;30-39;2021-10;Minst 2 doser;37074;834;2%;;;;
04;Södermanlands lan;30-39;2021-11;Minst 2 doser;37074;863;2%;;;;
04;Södermanlands lan;30-39;2021-12;Minst 2 doser;37074;885;2%;;;;
04;Södermanlands lan;30-39;2021-13;Minst 2 doser;37074;895;2%;;;;
04;Södermanlands lan;30-39;2021-14;Minst 2 doser;37074;908;2%;;;;
04;Södermanlands lan;30-39;2021-15;Minst 2 doser;37074;918;2%;;;;
04;Södermanlands lan;30-39;2021-16;Minst 2 doser;37074;929;3%;;;;
04;Södermanlands lan;30-39;2021-17;Minst 2 doser;37074;934;3%;;;;
04;Södermanlands lan;30-39;2021-18;Minst 2 doser;37074;961;3%;;;;
04;Södermanlands lan;30-39;2021-19;Minst 2 doser;37074;1019;3%;;;;
04;Södermanlands lan;30-39;2021-20;Minst 2 doser;37074;1434;4%;;;;
04;Södermanlands lan;30-39;2021-21;Minst 2 doser;37074;1928;5%;;;;
04;Södermanlands lan;30-39;2021-22;Minst 2 doser;37074;2563;7%;;;;
04;Södermanlands lan;30-39;2021-23;Minst 2 doser;37074;3205;9%;;;;
04;Södermanlands lan;30-39;2021-24;Minst 2 doser;37074;3644;10%;;;;
04;Södermanlands lan;30-39;2021-25;Minst 2 doser;37074;4195;11%;;;;
04;Södermanlands lan;30-39;2021-26;Minst 2 doser;37074;4475;12%;;;;
04;Södermanlands lan;30-39;2021-27;Minst 2 doser;37074;4799;13%;;;;
04;Södermanlands lan;30-39;2021-28;Minst 2 doser;37074;5193;14%;;;;
04;Södermanlands lan;30-39;2021-29;Minst 2 doser;37074;5787;16%;;;;
04;Södermanlands lan;30-39;2021-30;Minst 2 doser;37074;6718;18%;;;;
04;Södermanlands lan;30-39;2021-31;Minst 2 doser;37074;9097;25%;;;;
04;Södermanlands lan;30-39;2021-32;Minst 2 doser;37074;13575;37%;;;;
04;Södermanlands lan;30-39;2021-33;Minst 2 doser;37074;18126;49%;;;;
04;Södermanlands lan;30-39;2021-34;Minst 2 doser;37074;20717;56%;;;;
04;Södermanlands lan;30-39;2021-35;Minst 2 doser;37074;22250;60%;;;;
04;Södermanlands lan;30-39;2021-36;Minst 2 doser;37074;23242;63%;;;;
04;Södermanlands lan;30-39;2021-37;Minst 2 doser;37074;24151;65%;;;;
04;Södermanlands lan;30-39;2021-38;Minst 2 doser;37074;24996;67%;;;;
04;Södermanlands lan;30-39;2021-39;Minst 2 doser;37074;25446;69%;;;;
04;Södermanlands lan;30-39;2021-40;Minst 2 doser;37074;25687;69%;;;;
04;Södermanlands lan;30-39;2021-41;Minst 2 doser;37074;26036;70%;;;;
04;Södermanlands lan;30-39;2021-42;Minst 2 doser;37074;26297;71%;;;;
04;Södermanlands lan;30-39;2021-43;Minst 2 doser;37074;26551;72%;;;;
04;Södermanlands lan;30-39;2021-44;Minst 2 doser;37074;26708;72%;;;;
04;Södermanlands lan;30-39;2021-45;Minst 2 doser;37074;26872;72%;;;;
04;Södermanlands lan;30-39;2021-46;Minst 2 doser;37074;27016;73%;;;;
04;Södermanlands lan;30-39;2021-47;Minst 2 doser;37074;27161;73%;;;;
04;Södermanlands lan;30-39;2021-48;Minst 2 doser;37074;27346;74%;;;;
04;Södermanlands lan;30-39;2021-49;Minst 2 doser;37074;27540;74%;;;;
04;Södermanlands lan;30-39;2021-50;Minst 2 doser;37074;27757;75%;;;;
04;Södermanlands lan;30-39;2021-51;Minst 2 doser;37074;27885;75%;;;;
04;Södermanlands lan;30-39;2021-52;Minst 2 doser;37074;27971;75%;;;;
04;Södermanlands lan;30-39;2022-01;Minst 2 doser;37074;28157;76%;;;;
04;Södermanlands lan;30-39;2022-02;Minst 2 doser;37074;28372;77%;;;;
04;Södermanlands lan;30-39;2022-03;Minst 2 doser;37074;28493;77%;;;;
04;Södermanlands lan;30-39;2022-04;Minst 2 doser;37074;28629;77%;;;;
04;Södermanlands lan;30-39;2022-05;Minst 2 doser;37074;28752;78%;;;;
04;Södermanlands lan;30-39;2022-06;Minst 2 doser;37074;28855;78%;;;;
04;Södermanlands lan;30-39;2022-07;Minst 2 doser;37074;28911;78%;;;;
04;Södermanlands lan;30-39;2022-08;Minst 2 doser;37074;28979;78%;;;;
04;Södermanlands lan;30-39;2022-09;Minst 2 doser;37074;29021;78%;;;;
04;Södermanlands lan;30-39;2022-10;Minst 2 doser;37074;29052;78%;;;;
04;Södermanlands lan;30-39;2022-11;Minst 2 doser;37074;29091;78%;;;;
04;Södermanlands lan;30-39;2022-12;Minst 2 doser;37074;29110;79%;;;;
04;Södermanlands lan;30-39;2022-13;Minst 2 doser;37074;29120;79%;;;;
04;Södermanlands lan;30-39;2022-14;Minst 2 doser;37074;29120;79%;;;;
04;Södermanlands lan;30-39;2020-52;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2020-53;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-01;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-02;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-03;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-04;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-05;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-06;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-07;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-08;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-09;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-10;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-11;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-12;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-13;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-14;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-15;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-16;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-17;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-18;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-19;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-20;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-21;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-22;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-23;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-24;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-25;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-26;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-27;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-28;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-29;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-30;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-31;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-32;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-33;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-34;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-35;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-36;Minst 3 doser;37074;0;0%;;;;
04;Södermanlands lan;30-39;2021-37;Minst 3 doser;37074;9;0%;;;;
04;Södermanlands lan;30-39;2021-38;Minst 3 doser;37074;15;0%;;;;
04;Södermanlands lan;30-39;2021-39;Minst 3 doser;37074;24;0%;;;;
04;Södermanlands lan;30-39;2021-40;Minst 3 doser;37074;32;0%;;;;
04;Södermanlands lan;30-39;2021-41;Minst 3 doser;37074;38;0%;;;;
04;Södermanlands lan;30-39;2021-42;Minst 3 doser;37074;49;0%;;;;
04;Södermanlands lan;30-39;2021-43;Minst 3 doser;37074;62;0%;;;;
04;Södermanlands lan;30-39;2021-44;Minst 3 doser;37074;94;0%;;;;
04;Södermanlands lan;30-39;2021-45;Minst 3 doser;37074;189;1%;;;;
04;Södermanlands lan;30-39;2021-46;Minst 3 doser;37074;297;1%;;;;
04;Södermanlands lan;30-39;2021-47;Minst 3 doser;37074;419;1%;;;;
04;Södermanlands lan;30-39;2021-48;Minst 3 doser;37074;627;2%;;;;
04;Södermanlands lan;30-39;2021-49;Minst 3 doser;37074;1295;3%;;;;
04;Södermanlands lan;30-39;2021-50;Minst 3 doser;37074;1874;5%;;;;
04;Södermanlands lan;30-39;2021-51;Minst 3 doser;37074;2162;6%;;;;
04;Södermanlands lan;30-39;2021-52;Minst 3 doser;37074;2238;6%;;;;
04;Södermanlands lan;30-39;2022-01;Minst 3 doser;37074;2690;7%;;;;
04;Södermanlands lan;30-39;2022-02;Minst 3 doser;37074;4321;12%;;;;
04;Södermanlands lan;30-39;2022-03;Minst 3 doser;37074;6342;17%;;;;
04;Södermanlands lan;30-39;2022-04;Minst 3 doser;37074;8751;24%;;;;
04;Södermanlands lan;30-39;2022-05;Minst 3 doser;37074;10870;29%;;;;
04;Södermanlands lan;30-39;2022-06;Minst 3 doser;37074;12515;34%;;;;
04;Södermanlands lan;30-39;2022-07;Minst 3 doser;37074;13395;36%;;;;
04;Södermanlands lan;30-39;2022-08;Minst 3 doser;37074;13925;38%;;;;
04;Södermanlands lan;30-39;2022-09;Minst 3 doser;37074;14306;39%;;;;
04;Södermanlands lan;30-39;2022-10;Minst 3 doser;37074;14549;39%;;;;
04;Södermanlands lan;30-39;2022-11;Minst 3 doser;37074;14896;40%;;;;
04;Södermanlands lan;30-39;2022-12;Minst 3 doser;37074;15074;41%;;;;
04;Södermanlands lan;30-39;2022-13;Minst 3 doser;37074;15174;41%;;;;
04;Södermanlands lan;30-39;2022-14;Minst 3 doser;37074;15197;41%;;;;
04;Södermanlands lan;40-49;2020-52;Minst 2 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2020-53;Minst 2 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-01;Minst 2 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-02;Minst 2 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-03;Minst 2 doser;35534;32;0%;;;;
04;Södermanlands lan;40-49;2021-04;Minst 2 doser;35534;153;0%;;;;
04;Södermanlands lan;40-49;2021-05;Minst 2 doser;35534;481;1%;;;;
04;Södermanlands lan;40-49;2021-06;Minst 2 doser;35534;812;2%;;;;
04;Södermanlands lan;40-49;2021-07;Minst 2 doser;35534;1073;3%;;;;
04;Södermanlands lan;40-49;2021-08;Minst 2 doser;35534;1105;3%;;;;
04;Södermanlands lan;40-49;2021-09;Minst 2 doser;35534;1127;3%;;;;
04;Södermanlands lan;40-49;2021-10;Minst 2 doser;35534;1151;3%;;;;
04;Södermanlands lan;40-49;2021-11;Minst 2 doser;35534;1194;3%;;;;
04;Södermanlands lan;40-49;2021-12;Minst 2 doser;35534;1235;3%;;;;
04;Södermanlands lan;40-49;2021-13;Minst 2 doser;35534;1246;4%;;;;
04;Södermanlands lan;40-49;2021-14;Minst 2 doser;35534;1262;4%;;;;
04;Södermanlands lan;40-49;2021-15;Minst 2 doser;35534;1279;4%;;;;
04;Södermanlands lan;40-49;2021-16;Minst 2 doser;35534;1294;4%;;;;
04;Södermanlands lan;40-49;2021-17;Minst 2 doser;35534;1308;4%;;;;
04;Södermanlands lan;40-49;2021-18;Minst 2 doser;35534;1346;4%;;;;
04;Södermanlands lan;40-49;2021-19;Minst 2 doser;35534;1415;4%;;;;
04;Södermanlands lan;40-49;2021-20;Minst 2 doser;35534;1916;5%;;;;
04;Södermanlands lan;40-49;2021-21;Minst 2 doser;35534;2495;7%;;;;
04;Södermanlands lan;40-49;2021-22;Minst 2 doser;35534;3179;9%;;;;
04;Södermanlands lan;40-49;2021-23;Minst 2 doser;35534;3995;11%;;;;
04;Södermanlands lan;40-49;2021-24;Minst 2 doser;35534;4831;14%;;;;
04;Södermanlands lan;40-49;2021-25;Minst 2 doser;35534;5854;16%;;;;
04;Södermanlands lan;40-49;2021-26;Minst 2 doser;35534;6486;18%;;;;
04;Södermanlands lan;40-49;2021-27;Minst 2 doser;35534;7276;20%;;;;
04;Södermanlands lan;40-49;2021-28;Minst 2 doser;35534;8661;24%;;;;
04;Södermanlands lan;40-49;2021-29;Minst 2 doser;35534;11106;31%;;;;
04;Södermanlands lan;40-49;2021-30;Minst 2 doser;35534;14213;40%;;;;
04;Södermanlands lan;40-49;2021-31;Minst 2 doser;35534;18566;52%;;;;
04;Södermanlands lan;40-49;2021-32;Minst 2 doser;35534;22910;64%;;;;
04;Södermanlands lan;40-49;2021-33;Minst 2 doser;35534;25141;71%;;;;
04;Södermanlands lan;40-49;2021-34;Minst 2 doser;35534;26255;74%;;;;
04;Södermanlands lan;40-49;2021-35;Minst 2 doser;35534;26995;76%;;;;
04;Södermanlands lan;40-49;2021-36;Minst 2 doser;35534;27430;77%;;;;
04;Södermanlands lan;40-49;2021-37;Minst 2 doser;35534;27863;78%;;;;
04;Södermanlands lan;40-49;2021-38;Minst 2 doser;35534;28312;80%;;;;
04;Södermanlands lan;40-49;2021-39;Minst 2 doser;35534;28543;80%;;;;
04;Södermanlands lan;40-49;2021-40;Minst 2 doser;35534;28672;81%;;;;
04;Södermanlands lan;40-49;2021-41;Minst 2 doser;35534;28836;81%;;;;
04;Södermanlands lan;40-49;2021-42;Minst 2 doser;35534;29022;82%;;;;
04;Södermanlands lan;40-49;2021-43;Minst 2 doser;35534;29170;82%;;;;
04;Södermanlands lan;40-49;2021-44;Minst 2 doser;35534;29265;82%;;;;
04;Södermanlands lan;40-49;2021-45;Minst 2 doser;35534;29356;83%;;;;
04;Södermanlands lan;40-49;2021-46;Minst 2 doser;35534;29450;83%;;;;
04;Södermanlands lan;40-49;2021-47;Minst 2 doser;35534;29534;83%;;;;
04;Södermanlands lan;40-49;2021-48;Minst 2 doser;35534;29635;83%;;;;
04;Södermanlands lan;40-49;2021-49;Minst 2 doser;35534;29739;84%;;;;
04;Södermanlands lan;40-49;2021-50;Minst 2 doser;35534;29867;84%;;;;
04;Södermanlands lan;40-49;2021-51;Minst 2 doser;35534;29933;84%;;;;
04;Södermanlands lan;40-49;2021-52;Minst 2 doser;35534;29978;84%;;;;
04;Södermanlands lan;40-49;2022-01;Minst 2 doser;35534;30076;85%;;;;
04;Södermanlands lan;40-49;2022-02;Minst 2 doser;35534;30198;85%;;;;
04;Södermanlands lan;40-49;2022-03;Minst 2 doser;35534;30279;85%;;;;
04;Södermanlands lan;40-49;2022-04;Minst 2 doser;35534;30348;85%;;;;
04;Södermanlands lan;40-49;2022-05;Minst 2 doser;35534;30407;86%;;;;
04;Södermanlands lan;40-49;2022-06;Minst 2 doser;35534;30456;86%;;;;
04;Södermanlands lan;40-49;2022-07;Minst 2 doser;35534;30503;86%;;;;
04;Södermanlands lan;40-49;2022-08;Minst 2 doser;35534;30523;86%;;;;
04;Södermanlands lan;40-49;2022-09;Minst 2 doser;35534;30547;86%;;;;
04;Södermanlands lan;40-49;2022-10;Minst 2 doser;35534;30566;86%;;;;
04;Södermanlands lan;40-49;2022-11;Minst 2 doser;35534;30583;86%;;;;
04;Södermanlands lan;40-49;2022-12;Minst 2 doser;35534;30591;86%;;;;
04;Södermanlands lan;40-49;2022-13;Minst 2 doser;35534;30599;86%;;;;
04;Södermanlands lan;40-49;2022-14;Minst 2 doser;35534;30599;86%;;;;
04;Södermanlands lan;40-49;2020-52;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2020-53;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-01;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-02;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-03;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-04;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-05;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-06;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-07;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-08;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-09;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-10;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-11;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-12;Minst 3 doser;35534;0;0%;;;;
04;Södermanlands lan;40-49;2021-13;Minst 3 doser;35534;0;0%;;;;
